Timestamp,QR_Data,Distance_meters
2026-08-22 15:07:31,WVMMZ7XQ4PWNYKQN,50,368
2026-08-22 15:07:32,WVMMZ7XQ4PWNYKQN,50,372
2026-08-22 15:07:32,https://cpplusworld.com/serviceappqrcode,94,414
2026-08-22 15:07:36,WVMMZ7XQ4PWNYKQN,50,29
2026-08-22 15:07:37,WVMMZ7XQ4PWNYKQN,51,350
2026-08-22 15:07:37,https://cpplusworld.com/serviceappqrcode,96,463
2026-08-22 15:07:37,WVMMZ7XQ4PWNYKQN,51,405
2026-08-22 15:07:38,WVMMZ7XQ4PWNYKQN,51,357
2026-08-22 15:07:42,WVMMZ7XQ4PWNYKQN,51,103
2026-08-22 15:07:46,WVMMZ7XQ4PWNYKQN,51,125
2026-08-22 15:07:47,https://cpplusworld.com/serviceappqrcode,65,220
2026-08-22 15:07:48,https://cpplusworld.com/serviceappqrcode,66,365
2026-08-22 15:07:51,WVMMZ7XQ4PWNYKQN,51,135
2026-08-22 15:07:51,https://cpplusworld.com/serviceappqrcode,75,471
2026-08-22 15:07:52,WVMMZ7XQ4PWNYKQN,41,399
2026-08-22 15:07:52,https://cpplusworld.com/serviceappqrcode,74,448
2026-08-22 15:07:53,WVMMZ7XQ4PWNYKQN,40,446
2026-08-22 15:07:53,https://cpplusworld.com/serviceappqrcode,74,308
2026-08-22 15:07:58,https://cpplusworld.com/serviceappqrcode,75,143
2026-08-22 15:07:59,https://cpplusworld.com/serviceappqrcode,68,352
2026-08-22 15:08:00,WVMMZ7XQ4PWNYKQN,37,361
2026-08-22 15:08:00,https://cpplusworld.com/serviceappqrcode,68,369
2026-08-22 15:08:01,https://cpplusworld.com/serviceappqrcode,68,368
2026-08-22 15:08:04,https://cpplusworld.com/serviceappqrcode,68,143
2026-08-22 15:08:08,https://cpplusworld.com/serviceappqrcode,68,31
2026-08-22 15:08:09,https://cpplusworld.com/serviceappqrcode,77,458
2026-08-22 15:08:10,https://cpplusworld.com/serviceappqrcode,78,409
2026-08-22 15:08:14,https://cpplusworld.com/serviceappqrcode,79,80
2026-08-22 15:08:17,https://cpplusworld.com/serviceappqrcode,79,110
2026-08-22 15:08:17,WVMMZ7XQ4PWNYKQN,40,473
2026-08-22 15:08:18,https://cpplusworld.com/serviceappqrcode,69,333
2026-08-22 15:08:18,WVMMZ7XQ4PWNYKQN,39,486
2026-08-22 15:08:18,https://cpplusworld.com/serviceappqrcode,69,422
2026-08-22 15:08:18,WVMMZ7XQ4PWNYKQN,39,345
2026-08-22 15:08:18,https://cpplusworld.com/serviceappqrcode,69,454
2026-08-22 15:08:18,WVMMZ7XQ4PWNYKQN,40,515
2026-08-22 15:08:19,https://cpplusworld.com/serviceappqrcode,70,489
2026-08-22 15:08:20,WVMMZ7XQ4PWNYKQN,40,506
2026-08-22 15:08:20,https://cpplusworld.com/serviceappqrcode,69,510
2026-08-22 15:08:20,WVMMZ7XQ4PWNYKQN,39,436
2026-08-22 15:08:20,https://cpplusworld.com/serviceappqrcode,69,469
2026-08-22 15:08:21,https://cpplusworld.com/serviceappqrcode,69,353
2026-08-22 15:08:24,WVMMZ7XQ4PWNYKQN,39,24
2026-08-22 15:08:28,WVMMZ7XQ4PWNYKQN,39,29
2026-08-22 15:08:28,https://qrr.to/ea5f58ef,64,267
2026-08-22 15:08:29,https://qrr.to/ea5f58ef,63,311
2026-08-22 15:08:30,https://qrr.to/ea5f58ef,63,311
2026-08-22 15:08:31,https://qrr.to/ea5f58ef,64,303
2026-08-22 15:08:34,https://qrr.to/ea5f58ef,63,61
2026-08-22 15:08:35,https://qrr.to/ea5f58ef,63,254
2026-08-22 15:08:36,https://qrr.to/ea5f58ef,64,245
2026-08-22 15:08:37,https://qrr.to/ea5f58ef,64,259
2026-08-22 15:08:38,https://qrr.to/ea5f58ef,63,268
2026-08-22 15:11:28,https://qrr.to/ea5f58ef,158,46
2026-08-22 15:11:29,https://qrr.to/ea5f58ef,157,60
2026-08-22 15:11:31,https://qrr.to/ea5f58ef,90,27
2026-08-22 15:11:32,https://qrr.to/ea5f58ef,87,28
2026-08-22 15:11:33,https://qrr.to/ea5f58ef,86,20
2026-08-22 15:11:34,https://qrr.to/ea5f58ef,92,270
2026-08-22 15:11:35,https://qrr.to/ea5f58ef,91,235
2026-08-22 15:11:38,https://qrr.to/ea5f58ef,67,164
2026-08-22 15:11:44,https://qrr.to/ea5f58ef,70,269
2026-08-22 15:11:45,https://qrr.to/ea5f58ef,69,289
2026-08-22 15:11:46,https://qrr.to/ea5f58ef,70,196
2026-08-22 15:11:48,https://qrr.to/ea5f58ef,70,299
2026-08-22 15:11:49,https://qrr.to/ea5f58ef,70,321
2026-08-22 15:11:50,https://qrr.to/ea5f58ef,69,227
2026-08-22 15:11:52,https://qrr.to/ea5f58ef,73,172
2026-08-22 15:11:56,https://qrr.to/ea5f58ef,78,231
2026-08-22 15:11:57,https://qrr.to/ea5f58ef,78,247
2026-08-22 15:11:59,https://qrr.to/ea5f58ef,78,250
2026-08-22 15:12:00,https://qrr.to/ea5f58ef,76,272
2026-08-22 15:12:01,https://qrr.to/ea5f58ef,77,180
2026-08-22 15:12:03,https://qrr.to/ea5f58ef,75,187
2026-08-22 15:12:04,https://qrr.to/ea5f58ef,78,138
2026-08-22 15:12:05,https://qrr.to/ea5f58ef,79,154
2026-08-22 15:12:06,https://qrr.to/ea5f58ef,78,182
2026-08-22 15:16:05,https://qrr.to/ea5f58ef,139,231
2026-08-22 15:16:06,https://qrr.to/ea5f58ef,138,224
2026-08-22 15:16:07,https://qrr.to/ea5f58ef,137,149
2026-08-22 15:16:13,https://qrr.to/ea5f58ef,102,96
2026-08-22 15:16:14,https://qrr.to/ea5f58ef,102,152
2026-08-22 15:16:15,https://qrr.to/ea5f58ef,101,83
2026-08-22 15:16:17,https://qrr.to/ea5f58ef,100,223
2026-08-22 15:16:18,https://qrr.to/ea5f58ef,100,170
2026-08-22 15:16:22,https://qrr.to/ea5f58ef,88,278
2026-08-22 15:16:23,https://qrr.to/ea5f58ef,88,286
2026-08-22 15:16:24,https://qrr.to/ea5f58ef,88,188
2026-08-22 15:16:26,https://qrr.to/ea5f58ef,88,227
2026-08-22 15:16:27,https://qrr.to/ea5f58ef,88,146
2026-08-22 15:18:23,https://qrr.to/ea5f58ef,93,275
2026-08-22 15:18:24,https://qrr.to/ea5f58ef,93,269
2026-08-22 15:18:25,https://qrr.to/ea5f58ef,93,278
2026-08-22 15:18:26,https://qrr.to/ea5f58ef,93,272
2026-08-22 15:18:27,https://qrr.to/ea5f58ef,93,278
2026-08-22 15:18:30,https://qrr.to/ea5f58ef,89,317
2026-08-22 15:18:31,https://qrr.to/ea5f58ef,89,325
2026-08-22 15:18:32,https://qrr.to/ea5f58ef,89,324
2026-08-22 15:18:33,https://qrr.to/ea5f58ef,89,334
2026-08-22 15:18:34,https://qrr.to/ea5f58ef,86,336
2026-08-22 15:18:35,https://qrr.to/ea5f58ef,87,131
2026-08-22 15:18:41,https://qrr.to/ea5f58ef,93,348
2026-08-22 15:18:42,https://qrr.to/ea5f58ef,93,378
2026-08-22 15:18:44,https://qrr.to/ea5f58ef,93,340
2026-08-22 15:18:45,https://qrr.to/ea5f58ef,93,397
2026-08-22 15:18:46,https://qrr.to/ea5f58ef,92,369
2026-08-22 15:18:47,https://qrr.to/ea5f58ef,93,347
2026-08-22 15:18:48,https://qrr.to/ea5f58ef,92,352
2026-08-22 15:18:49,https://qrr.to/ea5f58ef,93,363
2026-08-22 15:18:50,https://qrr.to/ea5f58ef,91,286
2026-08-22 15:18:51,https://qrr.to/ea5f58ef,91,239
2026-08-22 15:18:52,https://qrr.to/ea5f58ef,90,211
2026-08-22 15:18:53,https://qrr.to/ea5f58ef,89,363
2026-08-22 15:18:54,https://qrr.to/ea5f58ef,89,355
2026-08-22 15:18:55,https://qrr.to/ea5f58ef,89,324
2026-08-22 15:18:57,https://qrr.to/ea5f58ef,93,351
2026-08-22 15:18:58,https://qrr.to/ea5f58ef,93,392
2026-08-22 15:18:59,https://qrr.to/ea5f58ef,94,387
2026-08-22 15:19:00,https://qrr.to/ea5f58ef,93,462
2026-08-22 15:19:01,https://qrr.to/ea5f58ef,94,438
2026-08-22 15:19:02,https://qrr.to/ea5f58ef,94,419
2026-08-22 15:19:03,https://qrr.to/ea5f58ef,93,469
2026-08-22 15:19:04,https://qrr.to/ea5f58ef,93,456
2026-08-22 15:19:05,https://qrr.to/ea5f58ef,92,334
2026-08-22 15:19:06,https://qrr.to/ea5f58ef,91,387
2026-08-22 15:19:07,https://qrr.to/ea5f58ef,91,400
2026-08-22 15:19:08,https://qrr.to/ea5f58ef,91,374
2026-08-22 15:19:09,https://qrr.to/ea5f58ef,91,332
2026-08-22 15:19:10,https://qrr.to/ea5f58ef,89,245
2026-08-22 15:19:11,https://qrr.to/ea5f58ef,89,292
2026-08-22 15:19:12,https://qrr.to/ea5f58ef,88,198
2026-08-22 15:19:14,https://qrr.to/ea5f58ef,91,396
2026-08-22 15:19:16,https://qrr.to/ea5f58ef,89,476
2026-08-22 15:19:17,https://qrr.to/ea5f58ef,89,459
2026-08-22 15:19:18,https://qrr.to/ea5f58ef,88,294
2026-08-22 15:19:24,https://qrr.to/ea5f58ef,108,422
2026-08-22 15:19:25,https://qrr.to/ea5f58ef,109,348
2026-08-22 15:19:26,https://qrr.to/ea5f58ef,113,373
2026-08-22 15:19:27,https://qrr.to/ea5f58ef,110,289
2026-08-22 15:19:28,https://qrr.to/ea5f58ef,83,362
2026-08-22 15:19:29,https://qrr.to/ea5f58ef,72,218
2026-08-22 15:19:30,https://qrr.to/ea5f58ef,67,430
2026-08-22 15:19:31,https://qrr.to/ea5f58ef,62,278
2026-08-22 15:19:32,https://qrr.to/ea5f58ef,59,203
2026-08-22 15:19:34,https://qrr.to/ea5f58ef,59,402
2026-08-22 15:19:35,https://qrr.to/ea5f58ef,58,347
2026-08-22 15:19:36,https://qrr.to/ea5f58ef,57,342
2026-08-22 15:19:37,https://qrr.to/ea5f58ef,57,428
2026-08-22 15:19:38,https://qrr.to/ea5f58ef,56,440
2026-08-22 15:19:39,https://qrr.to/ea5f58ef,57,423
2026-08-22 15:19:41,https://qrr.to/ea5f58ef,57,431
2026-08-22 15:19:42,https://qrr.to/ea5f58ef,56,422
2026-08-22 15:19:43,https://qrr.to/ea5f58ef,57,432
2026-08-22 15:19:44,https://qrr.to/ea5f58ef,56,412
2026-08-22 15:19:45,https://qrr.to/ea5f58ef,56,405
2026-08-22 15:19:46,https://qrr.to/ea5f58ef,56,308
2026-08-22 15:19:47,https://qrr.to/ea5f58ef,56,379
2026-08-22 15:19:48,https://qrr.to/ea5f58ef,56,351
2026-08-22 15:19:49,https://qrr.to/ea5f58ef,55,320
2026-08-22 15:19:50,https://qrr.to/ea5f58ef,55,389
2026-08-22 15:19:51,https://qrr.to/ea5f58ef,55,376
2026-08-22 15:19:52,https://qrr.to/ea5f58ef,55,405
2026-08-22 15:19:53,https://qrr.to/ea5f58ef,56,407
2026-08-22 15:19:54,https://qrr.to/ea5f58ef,56,308
2026-08-22 15:19:55,https://qrr.to/ea5f58ef,57,252
2026-08-22 15:19:58,https://qrr.to/ea5f58ef,74,98
2026-08-22 15:19:59,https://qrr.to/ea5f58ef,75,107
2026-08-22 15:20:00,https://qrr.to/ea5f58ef,74,55
2026-08-22 15:20:01,https://qrr.to/ea5f58ef,74,95
2026-08-22 15:20:02,https://qrr.to/ea5f58ef,74,80
2026-08-22 15:20:06,https://qrr.to/ea5f58ef,71,263
2026-08-22 15:20:07,https://qrr.to/ea5f58ef,70,248
2026-08-22 15:20:08,https://qrr.to/ea5f58ef,71,263
2026-08-22 15:20:09,https://qrr.to/ea5f58ef,70,267
2026-08-22 15:20:10,https://qrr.to/ea5f58ef,70,260
2026-08-22 15:20:11,https://qrr.to/ea5f58ef,70,252
2026-08-22 15:20:12,https://qrr.to/ea5f58ef,70,240
2026-08-22 15:20:13,https://qrr.to/ea5f58ef,70,254
2026-08-22 15:20:14,https://qrr.to/ea5f58ef,69,232
2026-08-22 15:20:15,https://qrr.to/ea5f58ef,68,185
2026-08-22 15:20:24,https://qrr.to/ea5f58ef,71,284
2026-08-22 15:20:25,https://qrr.to/ea5f58ef,71,279
2026-08-22 15:20:26,https://qrr.to/ea5f58ef,69,208
2026-08-22 15:20:27,https://qrr.to/ea5f58ef,69,243
2026-08-22 15:20:28,https://qrr.to/ea5f58ef,68,261
2026-08-22 15:20:29,https://qrr.to/ea5f58ef,67,239
2026-08-22 15:20:30,https://qrr.to/ea5f58ef,67,266
2026-08-22 15:20:31,https://qrr.to/ea5f58ef,65,249
2026-08-22 15:20:32,https://qrr.to/ea5f58ef,64,242
2026-08-22 15:20:33,https://qrr.to/ea5f58ef,64,237
2026-08-22 15:20:34,https://qrr.to/ea5f58ef,62,233
2026-08-22 15:20:35,https://qrr.to/ea5f58ef,61,211
2026-08-22 15:20:36,https://qrr.to/ea5f58ef,60,217
2026-08-22 15:20:37,https://qrr.to/ea5f58ef,59,213
2026-08-22 15:20:38,https://qrr.to/ea5f58ef,58,190
2026-08-22 15:20:39,https://qrr.to/ea5f58ef,57,152
2026-08-22 15:20:40,https://qrr.to/ea5f58ef,57,155
2026-08-22 15:20:44,https://qrr.to/ea5f58ef,57,270
2026-08-22 15:20:45,https://qrr.to/ea5f58ef,58,129
2026-08-22 15:20:51,https://qrr.to/ea5f58ef,62,138
2026-08-22 15:20:52,https://qrr.to/ea5f58ef,62,177
2026-08-22 15:20:53,https://qrr.to/ea5f58ef,63,155
2026-08-22 15:20:54,https://qrr.to/ea5f58ef,54,205
2026-08-22 15:20:55,https://qrr.to/ea5f58ef,56,185
2026-08-22 15:21:07,https://qrr.to/ea5f58ef,61,323
2026-08-22 15:21:08,https://qrr.to/ea5f58ef,61,332
2026-08-22 15:21:09,https://qrr.to/ea5f58ef,59,323
2026-08-22 15:21:10,https://qrr.to/ea5f58ef,60,317
2026-08-22 15:21:11,https://qrr.to/ea5f58ef,59,291
2026-08-22 15:21:12,https://qrr.to/ea5f58ef,60,347
2026-08-22 15:21:13,https://qrr.to/ea5f58ef,59,278
2026-08-22 15:24:15,https://qrr.to/ea5f58ef,83,292
2026-08-22 15:24:16,https://qrr.to/ea5f58ef,83,164
2026-08-22 15:24:17,https://qrr.to/ea5f58ef,81,225
2026-08-22 15:24:18,https://qrr.to/ea5f58ef,81,168
2026-08-22 15:24:21,https://qrr.to/ea5f58ef,63,105
2026-08-22 15:24:22,https://qrr.to/ea5f58ef,64,105
2026-08-22 15:24:23,https://qrr.to/ea5f58ef,64,100
2026-08-22 15:24:24,https://qrr.to/ea5f58ef,65,206
2026-08-22 15:24:25,https://qrr.to/ea5f58ef,65,83
2026-08-22 15:24:26,https://qrr.to/ea5f58ef,65,220
2026-08-22 15:24:28,https://qrr.to/ea5f58ef,65,207
2026-08-22 15:24:29,https://qrr.to/ea5f58ef,64,224
2026-08-22 15:24:30,https://qrr.to/ea5f58ef,64,118
2026-08-22 15:24:50,https://qrr.to/ea5f58ef,47,305
2026-08-22 15:24:51,https://qrr.to/ea5f58ef,47,288
2026-08-22 15:24:52,https://qrr.to/ea5f58ef,47,327
2026-08-22 15:24:53,https://qrr.to/ea5f58ef,47,318
2026-08-22 15:24:54,https://qrr.to/ea5f58ef,47,318
2026-08-22 15:24:55,https://qrr.to/ea5f58ef,48,278
2026-08-22 15:25:04,https://qrr.to/ea5f58ef,43,303
2026-08-22 15:25:05,https://qrr.to/ea5f58ef,44,303
2026-08-22 15:25:17,https://qrr.to/ea5f58ef,87,302
2026-08-22 15:25:18,https://qrr.to/ea5f58ef,87,298
2026-08-22 15:25:19,https://qrr.to/ea5f58ef,85,291
2026-08-22 15:25:20,https://qrr.to/ea5f58ef,79,220
2026-08-22 15:25:21,https://qrr.to/ea5f58ef,77,142
2026-08-22 15:25:22,https://qrr.to/ea5f58ef,76,263
2026-08-22 15:25:23,https://qrr.to/ea5f58ef,77,263
2026-08-22 15:25:24,https://qrr.to/ea5f58ef,77,265
2026-08-22 15:25:25,https://qrr.to/ea5f58ef,77,76
2026-08-22 15:25:28,https://qrr.to/ea5f58ef,46,220
2026-08-22 15:25:29,https://qrr.to/ea5f58ef,46,209
2026-08-22 15:25:30,https://qrr.to/ea5f58ef,44,281
2026-08-22 15:25:31,https://qrr.to/ea5f58ef,43,269
2026-08-22 15:25:35,https://qrr.to/ea5f58ef,46,314
2026-08-22 15:25:42,https://qrr.to/ea5f58ef,46,245
2026-08-22 15:25:43,https://qrr.to/ea5f58ef,46,253
2026-08-22 15:25:53,https://qrr.to/ea5f58ef,49,236
2026-08-22 15:26:00,https://qrr.to/ea5f58ef,44,260
2026-08-22 15:26:01,https://qrr.to/ea5f58ef,46,285
2026-08-22 15:26:02,https://qrr.to/ea5f58ef,46,307
2026-08-22 15:35:38,https://qrr.to/ea5f58ef,85,152
2026-08-22 15:35:45,https://qrr.to/ea5f58ef,96,179
2026-08-22 15:35:46,https://qrr.to/ea5f58ef,97,250
2026-08-22 15:35:47,https://qrr.to/ea5f58ef,95,122
2026-08-22 15:35:48,https://qrr.to/ea5f58ef,68,177
2026-08-22 15:35:49,https://qrr.to/ea5f58ef,67,223
2026-08-22 15:35:50,https://qrr.to/ea5f58ef,63,244
2026-08-22 15:35:51,https://qrr.to/ea5f58ef,59,211
2026-08-22 15:35:52,https://qrr.to/ea5f58ef,56,185
2026-08-22 15:35:53,https://qrr.to/ea5f58ef,56,170
2026-08-22 15:35:54,https://qrr.to/ea5f58ef,54,208
2026-08-22 15:35:55,https://qrr.to/ea5f58ef,54,196
2026-08-22 15:35:56,https://qrr.to/ea5f58ef,52,255
2026-08-22 15:35:58,https://qrr.to/ea5f58ef,51,317
2026-08-22 15:35:59,https://qrr.to/ea5f58ef,52,273
2026-08-22 15:36:00,https://qrr.to/ea5f58ef,57,282
2026-08-22 15:36:01,https://qrr.to/ea5f58ef,58,163
2026-08-22 15:36:02,https://qrr.to/ea5f58ef,60,263
2026-08-22 15:36:03,https://qrr.to/ea5f58ef,62,254
2026-08-22 15:36:04,https://qrr.to/ea5f58ef,64,253
2026-08-22 15:36:05,https://qrr.to/ea5f58ef,64,227
2026-08-22 15:36:06,https://qrr.to/ea5f58ef,62,234
2026-08-22 15:36:07,https://qrr.to/ea5f58ef,60,199
2026-08-22 15:36:08,https://qrr.to/ea5f58ef,59,226
2026-08-22 15:36:09,https://qrr.to/ea5f58ef,57,176
2026-08-22 15:36:10,https://qrr.to/ea5f58ef,57,95
2026-08-22 15:36:17,https://qrr.to/ea5f58ef,91,247
2026-08-22 15:36:18,https://qrr.to/ea5f58ef,90,183
2026-08-22 15:36:19,https://qrr.to/ea5f58ef,85,237
2026-08-22 15:36:20,https://qrr.to/ea5f58ef,80,198
2026-08-22 15:36:21,https://qrr.to/ea5f58ef,73,203
2026-08-22 15:36:22,https://qrr.to/ea5f58ef,72,185
2026-08-22 15:36:23,https://qrr.to/ea5f58ef,69,173
2026-08-22 15:36:24,https://qrr.to/ea5f58ef,66,181
2026-08-22 15:36:25,https://qrr.to/ea5f58ef,64,173
2026-08-22 15:36:26,https://qrr.to/ea5f58ef,62,166
2026-08-22 15:36:27,https://qrr.to/ea5f58ef,61,153
2026-08-22 15:36:28,https://qrr.to/ea5f58ef,60,129
2026-08-22 15:36:29,https://qrr.to/ea5f58ef,60,132
2026-08-22 15:36:30,https://qrr.to/ea5f58ef,60,130
2026-08-22 15:36:31,https://qrr.to/ea5f58ef,59,94
2026-08-22 15:36:33,https://qrr.to/ea5f58ef,58,114
2026-08-22 15:36:34,https://qrr.to/ea5f58ef,57,201
2026-08-22 15:36:35,https://qrr.to/ea5f58ef,56,107
